id,game_id,series_id,round_number,player_id,player_name,team_id,agent,agent_role,side,kills,deaths,assists,headshots,alive_at_end,current_health,current_armor,clutch_situation
2311f5ee-3e34-4404-9f56-140e65de20df_5_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,5,297,Ethan,97,omen,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_5_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,5,2340,s0m,97,viper,Controller,attacker,0,0,0,0,true,94,13,false
2311f5ee-3e34-4404-9f56-140e65de20df_5_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,5,2358,mada,97,neon,Duelist,attacker,1,0,0,1,true,95,15,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,10621,okeanos,1611,neon,Duelist,defender,1,1,1,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,2343,tex,1611,cypher,Sentinel,defender,2,0,1,1,true,86,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,207,kiNgg,1611,omen,Controller,defender,1,1,1,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,2515,C0M,1611,sova,Initiator,defender,1,0,0,2,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,14826,Sato,1611,yoru,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,312,skuba,97,killjoy,Sentinel,attacker,1,1,1,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,2513,brawk,97,sova,Initiator,attacker,1,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,297,Ethan,97,omen,Controller,attacker,1,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,2340,s0m,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_6_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,6,2358,mada,97,neon,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,10621,okeanos,1611,neon,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,2343,tex,1611,cypher,Sentinel,defender,1,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,207,kiNgg,1611,omen,Controller,defender,4,0,1,2,true,25,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,2515,C0M,1611,sova,Initiator,defender,0,0,0,0,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,14826,Sato,1611,yoru,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,312,skuba,97,killjoy,Sentinel,attacker,1,1,1,2,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,2513,brawk,97,sova,Initiator,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,297,Ethan,97,omen,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,2340,s0m,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_7_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,7,2358,mada,97,neon,Duelist,attacker,2,1,1,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,10621,okeanos,1611,neon,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,2343,tex,1611,cypher,Sentinel,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,207,kiNgg,1611,omen,Controller,defender,1,0,0,0,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,2515,C0M,1611,sova,Initiator,defender,0,0,0,0,true,85,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,14826,Sato,1611,yoru,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,312,skuba,97,killjoy,Sentinel,attacker,0,0,0,0,true,65,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,2513,brawk,97,sova,Initiator,attacker,1,0,0,1,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,297,Ethan,97,omen,Controller,attacker,1,0,1,1,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,2340,s0m,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_8_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,8,2358,mada,97,neon,Duelist,attacker,1,0,2,0,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,10621,okeanos,1611,neon,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,2343,tex,1611,cypher,Sentinel,defender,1,0,0,0,true,47,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,207,kiNgg,1611,omen,Controller,defender,1,1,2,2,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,2515,C0M,1611,sova,Initiator,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,14826,Sato,1611,yoru,Duelist,defender,3,0,3,0,true,100,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,312,skuba,97,killjoy,Sentinel,attacker,2,1,2,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,2513,brawk,97,sova,Initiator,attacker,1,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,297,Ethan,97,omen,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,2340,s0m,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_9_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,9,2358,mada,97,neon,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,10621,okeanos,1611,neon,Duelist,defender,1,0,1,1,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,2343,tex,1611,cypher,Sentinel,defender,0,0,0,0,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,207,kiNgg,1611,omen,Controller,defender,2,1,0,2,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,2515,C0M,1611,sova,Initiator,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,14826,Sato,1611,yoru,Duelist,defender,2,0,0,0,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,312,skuba,97,killjoy,Sentinel,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,2513,brawk,97,sova,Initiator,attacker,1,1,1,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,297,Ethan,97,omen,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,2340,s0m,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_10_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,10,2358,mada,97,neon,Duelist,attacker,1,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,10621,okeanos,1611,neon,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,2343,tex,1611,cypher,Sentinel,defender,1,0,1,1,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,207,kiNgg,1611,omen,Controller,defender,1,0,0,1,true,46,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,2515,C0M,1611,sova,Initiator,defender,0,0,0,0,true,23,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,14826,Sato,1611,yoru,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,312,skuba,97,killjoy,Sentinel,attacker,0,0,0,0,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,2513,brawk,97,sova,Initiator,attacker,0,0,0,0,true,40,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,297,Ethan,97,omen,Controller,attacker,1,0,1,1,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,2340,s0m,97,viper,Controller,attacker,0,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_11_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,11,2358,mada,97,neon,Duelist,attacker,1,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,10621,okeanos,1611,neon,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,2343,tex,1611,cypher,Sentinel,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,207,kiNgg,1611,omen,Controller,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,2515,C0M,1611,sova,Initiator,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,14826,Sato,1611,yoru,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,312,skuba,97,killjoy,Sentinel,attacker,1,0,0,1,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,2513,brawk,97,sova,Initiator,attacker,0,0,0,0,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,297,Ethan,97,omen,Controller,attacker,1,0,0,2,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,2340,s0m,97,viper,Controller,attacker,1,0,1,0,true,87,24,false
2311f5ee-3e34-4404-9f56-140e65de20df_12_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,12,2358,mada,97,neon,Duelist,attacker,2,0,2,3,true,33,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,10621,okeanos,1611,neon,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,2343,tex,1611,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,207,kiNgg,1611,omen,Controller,attacker,1,1,2,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,2515,C0M,1611,sova,Initiator,attacker,1,1,1,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,14826,Sato,1611,yoru,Duelist,attacker,1,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,312,skuba,97,killjoy,Sentinel,defender,2,0,0,1,true,18,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,2513,brawk,97,sova,Initiator,defender,3,0,1,3,true,70,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,297,Ethan,97,omen,Controller,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,2340,s0m,97,viper,Controller,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_13_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,13,2358,mada,97,neon,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,10621,okeanos,1611,neon,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,2343,tex,1611,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,207,kiNgg,1611,omen,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,2515,C0M,1611,sova,Initiator,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,14826,Sato,1611,yoru,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,312,skuba,97,killjoy,Sentinel,defender,1,0,0,0,true,73,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,2513,brawk,97,sova,Initiator,defender,2,0,0,1,true,68,1,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,297,Ethan,97,omen,Controller,defender,0,0,0,0,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,2340,s0m,97,viper,Controller,defender,2,0,2,1,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_14_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,14,2358,mada,97,neon,Duelist,defender,0,0,0,0,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,10621,okeanos,1611,neon,Duelist,attacker,2,1,1,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,2343,tex,1611,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,207,kiNgg,1611,omen,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,2515,C0M,1611,sova,Initiator,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,14826,Sato,1611,yoru,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,312,skuba,97,killjoy,Sentinel,defender,1,1,1,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,2513,brawk,97,sova,Initiator,defender,1,0,1,1,true,88,1,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,297,Ethan,97,omen,Controller,defender,0,0,0,0,true,93,12,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,2340,s0m,97,viper,Controller,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_15_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,15,2358,mada,97,neon,Duelist,defender,3,0,1,2,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,10621,okeanos,1611,neon,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,2343,tex,1611,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,207,kiNgg,1611,omen,Controller,attacker,0,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,2515,C0M,1611,sova,Initiator,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,14826,Sato,1611,yoru,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,312,skuba,97,killjoy,Sentinel,defender,1,0,0,1,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,2513,brawk,97,sova,Initiator,defender,0,0,0,0,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,297,Ethan,97,omen,Controller,defender,1,0,0,1,true,77,4,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,2340,s0m,97,viper,Controller,defender,3,0,0,3,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_16_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,16,2358,mada,97,neon,Duelist,defender,0,0,0,0,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,10621,okeanos,1611,neon,Duelist,attacker,2,0,1,2,true,43,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,2343,tex,1611,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,207,kiNgg,1611,omen,Controller,attacker,2,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,2515,C0M,1611,sova,Initiator,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,14826,Sato,1611,yoru,Duelist,attacker,1,1,1,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,312,skuba,97,killjoy,Sentinel,defender,1,1,1,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,2513,brawk,97,sova,Initiator,defender,1,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,297,Ethan,97,omen,Controller,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,2340,s0m,97,viper,Controller,defender,1,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_17_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,17,2358,mada,97,neon,Duelist,defender,1,1,0,1,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,10621,okeanos,1611,neon,Duelist,attacker,2,0,1,3,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,2343,tex,1611,cypher,Sentinel,attacker,1,0,0,1,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,207,kiNgg,1611,omen,Controller,attacker,0,0,0,0,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,2515,C0M,1611,sova,Initiator,attacker,0,0,0,0,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,14826,Sato,1611,yoru,Duelist,attacker,1,0,0,1,true,100,25,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,312,skuba,97,killjoy,Sentinel,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,2513,brawk,97,sova,Initiator,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,297,Ethan,97,omen,Controller,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,2340,s0m,97,viper,Controller,defender,0,0,0,0,true,100,50,false
2311f5ee-3e34-4404-9f56-140e65de20df_18_2358,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,18,2358,mada,97,neon,Duelist,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_10621,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,10621,okeanos,1611,neon,Duelist,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_2343,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,2343,tex,1611,cypher,Sentinel,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_207,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,207,kiNgg,1611,omen,Controller,attacker,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_2515,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,2515,C0M,1611,sova,Initiator,attacker,0,0,0,0,true,81,12,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_14826,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,14826,Sato,1611,yoru,Duelist,attacker,4,0,1,3,true,49,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_312,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,312,skuba,97,killjoy,Sentinel,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_2513,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,2513,brawk,97,sova,Initiator,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_297,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,297,Ethan,97,omen,Controller,defender,0,1,0,0,false,0,0,false
2311f5ee-3e34-4404-9f56-140e65de20df_19_2340,2311f5ee-3e34-4404-9f56-140e65de20df,2819689,19,2340,s0m,97,viper,Controller,defender,0,0,0,0,true,59,0,false
