game_id,series_id,map_name,team_id,team_name,composition,duelist_count,controller_count,sentinel_count,initiator_count
33c45db3-8fa3-4946-a183-e5261ed061e1,2843064,sunset,1611,Leviatán Esports,"omen,neon,kay/o,sova,vyse",1,1,1,2
84f92c91-a31a-4afd-9677-a04db2082d65,2819678,sunset,281,Evil Geniuses,"omen,jett,kay/o,sova,cypher",1,1,1,2
09a9a194-c8ae-4883-b774-6187eef9f720,2819678,lotus,53367,2GAME eSports,"omen,neon,breach,fade,cypher",1,1,1,2
7428070d-1707-4a58-a76b-0cb4c78670d7,2819679,haven,81,MIBR (1),"omen,iso,yoru,sova,cypher",2,1,1,1
d88e4a6f-ee71-4a8b-a338-8f9476c4f0c1,2819684,bind,337,100 Thieves,"brimstone,viper,raze,yoru,fade",2,2,0,1
9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,bind,3412,LOUD (1),"brimstone,viper,raze,gekko,skye",1,2,0,2
0cf28c95-a415-4992-8c9a-f08ecfb314ba,2819697,ascent,1611,Leviatán Esports,"omen,yoru,sova,chamber,vyse",1,1,2,1
b24bbd35-14f6-46cb-8e78-c6fcc67da476,2819699,bind,3412,LOUD (1),"brimstone,viper,raze,gekko,skye",1,2,0,2
2192bde4-09d7-4547-b7e5-69ceab395a74,2819701,lotus,337,100 Thieves,"omen,raze,yoru,fade,vyse",2,1,1,1
df33ba86-e9fe-423e-8e44-206002633674,2629401,bind,81,MIBR,"brimstone,viper,raze,kay/o,skye",1,2,0,2
2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,sunset,1079,Sentinels,"omen,raze,gekko,kay/o,cypher",1,1,1,2
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,pearl,281,Evil Geniuses,"astra,jett,phoenix,sova,vyse",2,1,1,1
a254587d-54e4-409c-aede-94c0716cb081,2748748,bind,337,100 Thieves,"brimstone,viper,raze,fade,gekko",1,2,0,2
a254587d-54e4-409c-aede-94c0716cb081,2748748,bind,1079,Sentinels,"brimstone,viper,raze,gekko,tejo",1,2,0,2
c69a55a2-9c9e-48a9-87db-cbc557a830cd,2748750,lotus,96,G2 Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
36bbcd37-1b30-48da-bb7a-a034ccde5b93,2748750,abyss,96,G2 Esports,"astra,yoru,breach,sova,chamber",1,1,1,2
dcfa8ab3-3510-430a-ba9c-4e53c9eed8e1,2748763,abyss,1079,Sentinels,"astra,omen,jett,kay/o,sova",1,2,0,2
f3a3f70a-319e-4382-adfb-09030cd3fb9e,2748765,pearl,1079,Sentinels,"astra,yoru,fade,tejo,vyse",1,1,1,2
d3f5418e-a64f-46ed-80aa-01226799b07d,2748766,split,96,G2 Esports,"astra,viper,yoru,breach,tejo",1,2,0,2
3c038c28-3080-4730-a6da-7941e84381ac,2748766,haven,1079,Sentinels,"omen,iso,yoru,sova,cypher",2,1,1,1
6e090973-12d4-4499-9825-6dc4e641a52b,2654012,bind,1611,Leviatán Esports,"brimstone,viper,raze,gekko,skye",1,2,0,2
373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,1611,Leviatán Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,96,G2 Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,3412,LOUD (1),"viper,jett,kay/o,sova,cypher",1,1,1,2
35fa2b2b-88d4-4af9-bda3-d04ada01ceb4,2653999,icebox,3412,LOUD (1),"harbor,viper,jett,sova,killjoy",1,2,1,1
dcf63170-3d1a-4e86-bd97-b33b28deabea,2775986,icebox,79,Cloud9,"harbor,viper,jett,sova,killjoy",1,2,1,1
eb97617e-5737-4fdf-a248-5a3b04d0b824,2775987,lotus,81,MIBR (1),"omen,viper,neon,breach,tejo",1,2,0,2
822a19a9-37dd-408d-a409-fe5ab3bfc17a,2775990,haven,337,100 Thieves,"omen,iso,neon,sova,cypher",2,1,1,1
4ce1599c-dbee-4be0-a0ce-16fdcb7f6adf,2775992,pearl,281,Evil Geniuses,"astra,jett,yoru,tejo,vyse",2,1,1,1
09078b6d-e405-4cd8-9956-0e807f2d9a01,2775993,split,96,G2 Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
09078b6d-e405-4cd8-9956-0e807f2d9a01,2775993,split,81,MIBR (1),"omen,viper,jett,breach,tejo",1,2,0,2
4a2a1e87-815d-47e1-897f-cf8e319c13f2,2775994,split,96,G2 Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
3bcdfc90-e969-4887-8f3c-c7e127516051,2775954,split,3412,LOUD (1),"astra,viper,raze,breach,tejo",1,2,0,2
e04002c9-277b-485c-94ff-2cc48dd94592,2775979,pearl,53367,2GAME eSports,"astra,yoru,fade,tejo,vyse",1,1,1,2
0ec5e952-b03f-4aec-92c4-8bc253c51177,2775980,fracture,337,100 Thieves,"brimstone,neon,breach,tejo,chamber",1,1,1,2
393de77c-90eb-438e-9486-639ff2bf41aa,2775959,fracture,99,FURIA,"brimstone,raze,breach,tejo,cypher",1,1,1,2
e8a576ee-9560-44d3-ac33-4fd0b3df07ad,2775968,lotus,96,G2 Esports,"omen,viper,yoru,breach,tejo",1,2,0,2
2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,pearl,99,FURIA,"astra,jett,kay/o,tejo,vyse",1,1,1,2
cf3b2d75-5225-4938-b869-5dc907abd896,2775976,haven,97,NRG,"omen,jett,yoru,sova,cypher",2,1,1,1
122fc792-c9cb-4d19-a241-7e0a15f721aa,2681843,lotus,96,G2 Esports,"omen,viper,raze,fade,killjoy",1,2,1,1
2835b339-5fa5-4309-972c-3e06f4b85cf6,2681843,abyss,337,100 Thieves,"omen,jett,gekko,sova,cypher",1,1,1,2
5a3e9018-48a7-4238-9091-54d86686e263,2681846,sunset,1611,Leviatán Esports,"omen,neon,breach,sova,cypher",1,1,1,2
aae2bc4d-68e3-4868-9778-d8df0f23ff3b,2681847,haven,1611,Leviatán Esports,"omen,neon,breach,sova,cypher",1,1,1,2
a70ac7a9-982b-435b-9b3d-4b1826f0ef7f,2681812,sunset,3412,LOUD (1),"omen,neon,breach,gekko,cypher",1,1,1,2
09d45f03-a09e-4ba2-be4e-e7482d5334fd,2681817,bind,99,FURIA,"brimstone,viper,raze,fade,gekko",1,2,0,2
06b91140-eaa0-41e7-b8cc-1b88f9996faf,2681823,icebox,281,Evil Geniuses,"clove,harbor,sova,killjoy,sage",0,2,2,1
00c5b440-eee3-423b-a01c-954a8c96a7c7,2681824,bind,99,FURIA,"brimstone,viper,raze,skye,sage",1,2,1,1
2c175eba-f724-4432-8e97-7a2f534a3a04,2681826,icebox,337,100 Thieves,"viper,jett,gekko,sova,killjoy",1,1,1,2
b0eb7b8b-8876-47b7-9504-e6cafbf5c015,2681826,split,337,100 Thieves,"astra,viper,raze,breach,fade",1,2,0,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,lotus,1611,Leviatán Esports,"omen,neon,breach,fade,cypher",1,1,1,2
907b74f9-fa87-4a3f-8add-ebb3e33f4291,2681829,split,96,G2 Esports,"omen,viper,raze,breach,fade",1,2,0,2
02fd0ece-b1b9-4199-ab9f-ec7ddf3dd04d,2681839,bind,1079,Sentinels,"brimstone,raze,fade,gekko,deadlock",1,1,1,2
b70c4772-18be-4f15-95a3-99812a0b5ccb,2681839,lotus,1079,Sentinels,"omen,raze,fade,cypher,deadlock",1,1,2,1
b61a19fd-daf2-4abf-b8db-3261720636fc,2843064,haven,48457,KRÜ Esports,"omen,iso,yoru,sova,cypher",2,1,1,1
5a5d6f54-28fd-469f-b2b7-59019793fa62,2819681,corrode,1079,Sentinels,"omen,viper,neon,fade,vyse",1,2,1,1
1d75dc9a-c49d-4e86-ae32-a710a2182639,2819681,ascent,1079,Sentinels,"omen,yoru,sova,cypher,deadlock",1,1,2,1
da8a31ce-c9c0-4822-a0a2-6809fd279376,2819684,corrode,337,100 Thieves,"omen,yoru,fade,sova,chamber",1,1,1,2
e507a162-4071-4f0e-99ee-15bdff1efb24,2819693,haven,48457,KRÜ Esports,"omen,iso,yoru,sova,cypher",2,1,1,1
9d567067-d1dd-4033-83ef-9ba94eb422a7,2819693,bind,48457,KRÜ Esports,"brimstone,viper,raze,yoru,fade",2,2,0,1
95e09901-fc6e-4f29-8d0d-5421b3208891,2819697,bind,1611,Leviatán Esports,"brimstone,viper,yoru,fade,gekko",1,2,0,2
84ed8642-1d74-4852-a926-400b7758c0e9,2819701,haven,337,100 Thieves,"omen,neon,yoru,sova,cypher",2,1,1,1
