id,game_id,series_id,player_id,player_name,team_id,agent,final_money,final_loadout_value,final_net_worth,total_kills,total_deaths,total_assists,total_headshots
c924abac-da36-42b3-b78f-f0c51fdb34f2_2515,c924abac-da36-42b3-b78f-f0c51fdb34f2,2629393,2515,C0M,1611,sova,700,3300,4000,24,13,11,12
c924abac-da36-42b3-b78f-f0c51fdb34f2_207,c924abac-da36-42b3-b78f-f0c51fdb34f2,2629393,207,kiNgg,1611,viper,1500,4300,5800,14,18,8,11
c924abac-da36-42b3-b78f-f0c51fdb34f2_2343,c924abac-da36-42b3-b78f-f0c51fdb34f2,2629393,2343,tex,1611,killjoy,1400,900,2300,15,16,9,15
c924abac-da36-42b3-b78f-f0c51fdb34f2_74,c924abac-da36-42b3-b78f-f0c51fdb34f2,2629393,74,Mazino,1611,harbor,1250,300,1550,16,20,5,13
cfc3a968-84cf-4e7b-a0ea-32b79d993499_2341,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,2341,eeiu,337,fade,350,200,550,7,13,3,3
cfc3a968-84cf-4e7b-a0ea-32b79d993499_2361,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,2361,Cryo,337,chamber,400,1250,1650,16,14,7,8
cfc3a968-84cf-4e7b-a0ea-32b79d993499_2345,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,2345,Boostio,337,omen,400,150,550,6,17,1,6
cfc3a968-84cf-4e7b-a0ea-32b79d993499_727,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,727,bang,337,viper,2850,500,3350,10,14,4,13
cfc3a968-84cf-4e7b-a0ea-32b79d993499_296,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,296,Asuna,337,raze,2350,200,2550,9,16,3,12
cfc3a968-84cf-4e7b-a0ea-32b79d993499_90,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,90,TenZ,1079,omen,50,3550,3600,14,8,7,14
cfc3a968-84cf-4e7b-a0ea-32b79d993499_94,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,94,Zellsis,1079,killjoy,0,0,0,13,10,10,10
cfc3a968-84cf-4e7b-a0ea-32b79d993499_2512,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,2512,johnqt,1079,viper,1800,3700,5500,15,9,9,10
cfc3a968-84cf-4e7b-a0ea-32b79d993499_287,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,287,zekken,1079,raze,300,2050,2350,21,12,11,13
cfc3a968-84cf-4e7b-a0ea-32b79d993499_3260,cfc3a968-84cf-4e7b-a0ea-32b79d993499,2629396,3260,Sacy,1079,fade,2300,3300,5600,11,9,3,7
e28b9dbd-3643-4e70-a47f-d635be9ce699_2341,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,2341,eeiu,337,fade,2050,3900,5950,14,13,8,12
e28b9dbd-3643-4e70-a47f-d635be9ce699_2361,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,2361,Cryo,337,brimstone,0,600,600,13,12,4,9
e28b9dbd-3643-4e70-a47f-d635be9ce699_2345,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,2345,Boostio,337,gekko,50,300,350,15,12,5,12
e28b9dbd-3643-4e70-a47f-d635be9ce699_727,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,727,bang,337,viper,1400,4400,5800,13,11,6,11
e28b9dbd-3643-4e70-a47f-d635be9ce699_296,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,296,Asuna,337,raze,500,300,800,17,14,10,10
e28b9dbd-3643-4e70-a47f-d635be9ce699_90,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,90,TenZ,1079,yoru,400,800,1200,15,14,8,15
e28b9dbd-3643-4e70-a47f-d635be9ce699_94,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,94,Zellsis,1079,brimstone,700,250,950,12,15,6,11
e28b9dbd-3643-4e70-a47f-d635be9ce699_2512,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,2512,johnqt,1079,viper,500,0,500,11,13,7,15
e28b9dbd-3643-4e70-a47f-d635be9ce699_287,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,287,zekken,1079,raze,600,0,600,12,16,7,10
e28b9dbd-3643-4e70-a47f-d635be9ce699_3260,e28b9dbd-3643-4e70-a47f-d635be9ce699,2629396,3260,Sacy,1079,skye,300,400,700,12,14,5,11
711ae558-0054-4127-96ef-65de99d99673_2341,711ae558-0054-4127-96ef-65de99d99673,2629396,2341,eeiu,337,fade,100,200,300,13,15,5,11
711ae558-0054-4127-96ef-65de99d99673_2361,711ae558-0054-4127-96ef-65de99d99673,2629396,2361,Cryo,337,astra,100,300,400,14,15,8,8
711ae558-0054-4127-96ef-65de99d99673_2345,711ae558-0054-4127-96ef-65de99d99673,2629396,2345,Boostio,337,gekko,100,550,650,12,17,4,11
711ae558-0054-4127-96ef-65de99d99673_727,711ae558-0054-4127-96ef-65de99d99673,2629396,727,bang,337,viper,0,3300,3300,15,17,6,12
711ae558-0054-4127-96ef-65de99d99673_296,711ae558-0054-4127-96ef-65de99d99673,2629396,296,Asuna,337,raze,250,200,450,9,18,6,5
711ae558-0054-4127-96ef-65de99d99673_90,711ae558-0054-4127-96ef-65de99d99673,2629396,90,TenZ,1079,omen,2850,900,3750,14,14,6,10
711ae558-0054-4127-96ef-65de99d99673_94,711ae558-0054-4127-96ef-65de99d99673,2629396,94,Zellsis,1079,viper,3500,0,3500,14,11,5,11
711ae558-0054-4127-96ef-65de99d99673_2512,711ae558-0054-4127-96ef-65de99d99673,2629396,2512,johnqt,1079,cypher,4500,3900,8400,18,13,5,18
711ae558-0054-4127-96ef-65de99d99673_287,711ae558-0054-4127-96ef-65de99d99673,2629396,287,zekken,1079,raze,8300,3900,12200,18,14,9,15
711ae558-0054-4127-96ef-65de99d99673_3260,711ae558-0054-4127-96ef-65de99d99673,2629396,3260,Sacy,1079,skye,7450,5150,12600,18,11,8,16
2a7bec4a-4f98-41f5-a71f-65b436402d82_90,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,90,TenZ,1079,omen,4400,950,5350,17,14,9,11
2a7bec4a-4f98-41f5-a71f-65b436402d82_94,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,94,Zellsis,1079,kay/o,8550,800,9350,19,10,6,12
2a7bec4a-4f98-41f5-a71f-65b436402d82_2512,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,2512,johnqt,1079,cypher,8500,0,8500,9,13,5,10
2a7bec4a-4f98-41f5-a71f-65b436402d82_287,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,287,zekken,1079,raze,6400,3900,10300,19,16,9,21
2a7bec4a-4f98-41f5-a71f-65b436402d82_3260,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,3260,Sacy,1079,gekko,9000,800,9800,19,15,10,16
2a7bec4a-4f98-41f5-a71f-65b436402d82_2348,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,2348,neT,96,cypher,300,200,500,13,16,6,11
2a7bec4a-4f98-41f5-a71f-65b436402d82_1192,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,1192,leaf,96,raze,500,3500,4000,20,16,12,15
2a7bec4a-4f98-41f5-a71f-65b436402d82_2349,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,2349,valyn,96,omen,550,150,700,11,19,4,8
2a7bec4a-4f98-41f5-a71f-65b436402d82_2353,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,2353,trent,96,viper,1000,600,1600,12,15,3,6
2a7bec4a-4f98-41f5-a71f-65b436402d82_2351,2a7bec4a-4f98-41f5-a71f-65b436402d82,2637963,2351,JonahP,96,sova,650,2650,3300,12,17,5,8
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_90,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,90,TenZ,1079,kay/o,1100,250,1350,15,18,4,13
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_94,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,94,Zellsis,1079,viper,800,3900,4700,14,15,5,9
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_2512,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,2512,johnqt,1079,cypher,350,0,350,13,16,7,11
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_287,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,287,zekken,1079,jett,300,0,300,16,21,6,13
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_3260,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,3260,Sacy,1079,sova,350,300,650,9,20,1,7
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_2348,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,2348,neT,96,cypher,3200,3900,7100,25,12,7,22
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_1192,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,1192,leaf,96,yoru,3050,450,3500,23,17,4,20
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_2349,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,2349,valyn,96,harbor,300,300,600,12,14,4,11
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_2353,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,2353,trent,96,viper,3850,500,4350,16,12,3,17
912fccf9-db18-4fa5-9807-b1ab9ace1e8d_2351,912fccf9-db18-4fa5-9807-b1ab9ace1e8d,2637963,2351,JonahP,96,sova,4000,5100,9100,14,12,7,7
3d5eab91-9ef7-4410-b996-8463dc2fe880_90,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,90,TenZ,1079,omen,950,550,1500,10,14,4,6
3d5eab91-9ef7-4410-b996-8463dc2fe880_94,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,94,Zellsis,1079,viper,4000,5700,9700,19,12,13,6
3d5eab91-9ef7-4410-b996-8463dc2fe880_2512,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,2512,johnqt,1079,cypher,1700,3100,4800,13,12,6,14
3d5eab91-9ef7-4410-b996-8463dc2fe880_287,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,287,zekken,1079,raze,1800,300,2100,13,16,6,12
3d5eab91-9ef7-4410-b996-8463dc2fe880_3260,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,3260,Sacy,1079,skye,4350,150,4500,15,13,4,9
3d5eab91-9ef7-4410-b996-8463dc2fe880_2348,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,2348,neT,96,cypher,1600,0,1600,19,16,6,24
3d5eab91-9ef7-4410-b996-8463dc2fe880_1192,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,1192,leaf,96,raze,800,4300,5100,17,17,11,13
3d5eab91-9ef7-4410-b996-8463dc2fe880_2349,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,2349,valyn,96,omen,2500,4150,6650,16,12,7,5
3d5eab91-9ef7-4410-b996-8463dc2fe880_2353,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,2353,trent,96,viper,500,3600,4100,9,12,4,7
3d5eab91-9ef7-4410-b996-8463dc2fe880_2351,3d5eab91-9ef7-4410-b996-8463dc2fe880,2637963,2351,JonahP,96,breach,3700,3900,7600,6,13,4,4
f493ae92-1c47-4ff7-9785-ecb193511d72_14940,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,14940,icy,281,raze,100,4900,5000,18,18,6,12
f493ae92-1c47-4ff7-9785-ecb193511d72_306,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,306,Derrek,281,skye,100,1000,1100,12,19,5,12
f493ae92-1c47-4ff7-9785-ecb193511d72_303,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,303,NaturE,281,viper,300,800,1100,17,17,4,14
f493ae92-1c47-4ff7-9785-ecb193511d72_866,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,866,yay,281,chamber,100,1000,1100,18,15,9,8
f493ae92-1c47-4ff7-9785-ecb193511d72_307,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,307,supamen,281,omen,200,950,1150,15,17,8,7
f493ae92-1c47-4ff7-9785-ecb193511d72_121485,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,121485,DGZ,3412,raze,100,5200,5300,28,14,13,15
f493ae92-1c47-4ff7-9785-ecb193511d72_277,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,277,pANcada,3412,astra,200,4200,4400,10,13,5,10
f493ae92-1c47-4ff7-9785-ecb193511d72_3301,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,3301,v1nNy,3412,breach,100,4350,4450,13,16,9,10
f493ae92-1c47-4ff7-9785-ecb193511d72_1812,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,1812,cauanzin,3412,tejo,200,4500,4700,19,18,12,19
f493ae92-1c47-4ff7-9785-ecb193511d72_272,f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,272,tuyZ,3412,cypher,200,3200,3400,16,19,4,13
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_14940,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,14940,icy,281,jett,550,550,1100,16,17,8,10
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_306,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,306,Derrek,281,sova,400,0,400,13,15,5,13
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_303,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,303,NaturE,281,vyse,400,0,400,16,17,11,16
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_866,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,866,yay,281,phoenix,300,450,750,17,18,5,19
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_307,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,307,supamen,281,astra,550,300,850,15,14,1,14
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_121485,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,121485,DGZ,3412,jett,1650,4550,6200,13,16,4,12
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_277,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,277,pANcada,3412,astra,300,4050,4350,18,16,13,16
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_3301,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,3301,v1nNy,3412,kay/o,1400,0,1400,20,13,6,18
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_1812,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,1812,cauanzin,3412,sova,0,300,300,22,17,11,18
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245_272,911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,272,tuyZ,3412,cypher,800,0,800,8,15,2,6
8d83929e-47cb-49d8-8307-7cffb832e1d7_14,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,14,aspas,81,raze,350,3400,3750,7,13,6,8
8d83929e-47cb-49d8-8307-7cffb832e1d7_2837,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,2837,artzin,81,tejo,200,600,800,4,15,0,4
8d83929e-47cb-49d8-8307-7cffb832e1d7_52,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,52,nzr,81,breach,0,450,450,13,13,5,12
8d83929e-47cb-49d8-8307-7cffb832e1d7_3320,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,3320,cortezia,81,killjoy,100,200,300,3,13,1,3
8d83929e-47cb-49d8-8307-7cffb832e1d7_629,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,629,xenom,81,omen,900,1050,1950,13,16,5,7
8d83929e-47cb-49d8-8307-7cffb832e1d7_2341,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,2341,eeiu,337,fade,1500,4350,5850,11,6,6,10
8d83929e-47cb-49d8-8307-7cffb832e1d7_2361,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,2361,Cryo,337,clove,1450,4450,5900,16,10,8,11
8d83929e-47cb-49d8-8307-7cffb832e1d7_2345,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,2345,Boostio,337,breach,1550,3250,4800,10,6,4,9
8d83929e-47cb-49d8-8307-7cffb832e1d7_2359,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,2359,Zander,337,omen,3150,3450,6600,10,8,5,6
8d83929e-47cb-49d8-8307-7cffb832e1d7_296,8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,296,Asuna,337,neon,4300,3300,7600,23,10,14,22
1eb0c429-4511-4516-b23c-33aed7cc6eed_14,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,14,aspas,81,raze,50,500,550,23,16,8,15
1eb0c429-4511-4516-b23c-33aed7cc6eed_2837,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,2837,artzin,81,deadlock,0,300,300,13,18,3,11
1eb0c429-4511-4516-b23c-33aed7cc6eed_52,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,52,nzr,81,skye,300,700,1000,8,15,5,7
1eb0c429-4511-4516-b23c-33aed7cc6eed_3320,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,3320,cortezia,81,cypher,250,0,250,14,17,5,12
1eb0c429-4511-4516-b23c-33aed7cc6eed_629,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,629,xenom,81,brimstone,0,350,350,12,18,3,10
1eb0c429-4511-4516-b23c-33aed7cc6eed_2341,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,2341,eeiu,337,fade,1950,3400,5350,19,13,8,17
1eb0c429-4511-4516-b23c-33aed7cc6eed_2361,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,2361,Cryo,337,brimstone,4700,500,5200,22,12,3,16
1eb0c429-4511-4516-b23c-33aed7cc6eed_2345,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,2345,Boostio,337,gekko,6500,3900,10400,14,14,7,11
1eb0c429-4511-4516-b23c-33aed7cc6eed_2359,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,2359,Zander,337,viper,2550,500,3050,11,17,3,11
1eb0c429-4511-4516-b23c-33aed7cc6eed_296,1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,296,Asuna,337,raze,5950,300,6250,18,14,7,15
e30a6206-cd5a-4d47-866c-42debcd5cffe_32268,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,32268,silentzz,53367,yoru,400,500,900,16,16,13,15
e30a6206-cd5a-4d47-866c-42debcd5cffe_32033,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,32033,Lz,53367,omen,350,400,750,12,14,3,15
e30a6206-cd5a-4d47-866c-42debcd5cffe_32269,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,32269,zap,53367,tejo,300,0,300,9,15,4,6
e30a6206-cd5a-4d47-866c-42debcd5cffe_3315,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,3315,gobera,53367,vyse,350,0,350,23,14,7,18
e30a6206-cd5a-4d47-866c-42debcd5cffe_32030,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,32030,pryze,53367,breach,500,700,1200,8,14,3,6
e30a6206-cd5a-4d47-866c-42debcd5cffe_11969,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,11969,Jakee,99,clove,4600,600,5200,10,16,6,10
e30a6206-cd5a-4d47-866c-42debcd5cffe_2357,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,2357,bdog,99,breach,2550,500,3050,16,13,4,14
e30a6206-cd5a-4d47-866c-42debcd5cffe_2886,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,2886,Stellar,99,tejo,2250,4200,6450,14,12,2,9
e30a6206-cd5a-4d47-866c-42debcd5cffe_93,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,93,penny,99,jett,2700,850,3550,15,14,5,9
e30a6206-cd5a-4d47-866c-42debcd5cffe_10628,e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,10628,add3r,99,cypher,3100,100,3200,18,14,8,15
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_32268,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,32268,silentzz,53367,raze,0,200,200,11,18,4,13
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_32033,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,32033,Lz,53367,omen,0,550,550,14,16,4,14
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_32269,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,32269,zap,53367,tejo,0,0,0,9,15,3,8
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_3315,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,3315,gobera,53367,vyse,0,0,0,12,16,5,11
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_32030,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,32030,pryze,53367,breach,50,0,50,5,14,1,4
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_11969,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,11969,Jakee,99,omen,4550,600,5150,19,9,7,12
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_2357,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,2357,bdog,99,breach,400,4200,4600,12,8,5,10
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_2886,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,2886,Stellar,99,tejo,4150,300,4450,15,12,9,11
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_93,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,93,penny,99,raze,1750,3600,5350,22,8,8,15
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d_10628,39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,10628,add3r,99,vyse,3000,150,3150,10,14,5,8
7c6d677a-1429-4e83-af6c-539ff3ea762b_10630,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,10630,Verno,97,sova,700,300,1000,14,16,6,11
7c6d677a-1429-4e83-af6c-539ff3ea762b_297,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,297,Ethan,97,breach,400,300,700,10,13,4,9
7c6d677a-1429-4e83-af6c-539ff3ea762b_74432,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,74432,FNS,97,killjoy,800,600,1400,11,20,1,11
7c6d677a-1429-4e83-af6c-539ff3ea762b_2340,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,2340,s0m,97,brimstone,450,650,1100,30,15,6,27
7c6d677a-1429-4e83-af6c-539ff3ea762b_2358,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,2358,mada,97,raze,400,600,1000,26,19,16,19
7c6d677a-1429-4e83-af6c-539ff3ea762b_10612,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,10612,v1c,79,brimstone,150,500,650,13,15,4,11
7c6d677a-1429-4e83-af6c-539ff3ea762b_10636,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,10636,OXY,79,raze,100,1000,1100,17,20,8,10
7c6d677a-1429-4e83-af6c-539ff3ea762b_1195,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,1195,mitch,79,tejo,200,4500,4700,13,17,4,9
7c6d677a-1429-4e83-af6c-539ff3ea762b_1193,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,1193,Xeppaa,79,clove,200,3650,3850,28,25,10,18
7c6d677a-1429-4e83-af6c-539ff3ea762b_2348,7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,2348,neT,79,killjoy,200,300,500,12,15,6,12
67293f23-ec04-4774-a105-9fcb6afdca81_10630,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,10630,Verno,97,fade,200,300,500,17,15,5,16
67293f23-ec04-4774-a105-9fcb6afdca81_297,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,297,Ethan,97,omen,1050,150,1200,20,15,7,19
67293f23-ec04-4774-a105-9fcb6afdca81_74432,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,74432,FNS,97,vyse,1850,300,2150,16,17,7,13
67293f23-ec04-4774-a105-9fcb6afdca81_2340,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,2340,s0m,97,viper,150,3350,3500,19,20,11,6
67293f23-ec04-4774-a105-9fcb6afdca81_2358,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,2358,mada,97,raze,2250,700,2950,15,20,8,10
67293f23-ec04-4774-a105-9fcb6afdca81_10612,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,10612,v1c,79,omen,2800,900,3700,10,17,4,10
67293f23-ec04-4774-a105-9fcb6afdca81_10636,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,10636,OXY,79,raze,550,300,850,16,22,6,12
67293f23-ec04-4774-a105-9fcb6afdca81_1195,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,1195,mitch,79,breach,1100,3400,4500,17,14,6,13
67293f23-ec04-4774-a105-9fcb6afdca81_1193,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,1193,Xeppaa,79,tejo,1300,300,1600,26,17,11,14
67293f23-ec04-4774-a105-9fcb6afdca81_2348,67293f23-ec04-4774-a105-9fcb6afdca81,2748746,2348,neT,79,deadlock,1000,400,1400,18,17,12,13
7e6c8f26-2f07-4cac-9204-3ead7102ea28_121485,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,121485,DGZ,3412,jett,7600,6500,14100,19,7,6,3
7e6c8f26-2f07-4cac-9204-3ead7102ea28_277,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,277,pANcada,3412,omen,3700,500,4200,14,9,4,12
7e6c8f26-2f07-4cac-9204-3ead7102ea28_3301,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,3301,v1nNy,3412,breach,6550,4100,10650,12,11,4,14
7e6c8f26-2f07-4cac-9204-3ead7102ea28_1812,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,1812,cauanzin,3412,sova,350,3900,4250,19,12,6,16
7e6c8f26-2f07-4cac-9204-3ead7102ea28_272,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,272,tuyZ,3412,cypher,2900,4200,7100,14,12,2,11
7e6c8f26-2f07-4cac-9204-3ead7102ea28_77,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,77,keznitdeuS,48457,jett,250,450,700,13,15,5,8
7e6c8f26-2f07-4cac-9204-3ead7102ea28_3078,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,3078,Shyy,48457,cypher,0,0,0,13,15,6,11
7e6c8f26-2f07-4cac-9204-3ead7102ea28_206,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,206,Adverso,48457,sova,300,700,1000,9,16,6,6
7e6c8f26-2f07-4cac-9204-3ead7102ea28_74,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,74,Mazino,48457,breach,450,300,750,7,18,2,5
7e6c8f26-2f07-4cac-9204-3ead7102ea28_208,7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,208,Melser,48457,omen,700,250,950,9,14,0,10
4b6aab5f-4e85-4454-b24e-0aafdb022771_121485,4b6aab5f-4e85-4454-b24e-0aafdb022771,2748747,121485,DGZ,3412,raze,350,0,350,18,16,4,12
