game_id,series_id,sequence_number,map_name,team1_id,team1_name,team2_id,team2_name,team1_score,team2_score,winner_team_id,team1_start_side,started,finished,total_rounds
0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,1,sunset,81,MIBR (1),99,FURIA,10,13,99,attacker,true,true,23
163a9daf-3ba6-409d-94a6-51f0c663803d,2681831,2,icebox,81,MIBR (1),99,FURIA,7,13,99,attacker,true,true,20
96d48d3b-6652-49b6-8f6a-0f8c57520591,2681834,1,,281,,337,,,,337,,true,true,
d847832a-9ee3-4271-8d8b-ae2ee330cbd5,2681834,2,,281,,337,,,,281,,true,true,
398354f7-91ca-43e7-b3ba-d38ef432139d,2681834,3,,281,,337,,,,337,,true,true,
bf469fca-de75-457d-b27a-cd2699c0fc92,2681836,1,,281,,81,,,,81,,true,true,
2fb22712-4d4f-462b-b17a-a5eebbd6fec9,2681836,2,,281,,81,,,,81,,true,true,
69af62b2-ddf6-412c-acf0-d861857363c2,2681837,1,,1611,,99,,,,1611,,true,true,
494f4d41-6272-4cf1-88a3-95cb1ebbbd04,2681837,2,,1611,,99,,,,1611,,true,true,
891825c6-dbe2-4a3e-a343-d2cdc7c009e8,2681838,1,,3412,,337,,,,337,,true,true,
ccf901fb-da3b-41da-a7d2-e4c3f8c08a1b,2681838,2,,3412,,337,,,,3412,,true,true,
a9913b51-c9a3-4d5c-a692-8dff02388eea,2681838,3,,3412,,337,,,,3412,,true,true,
dc51a4ce-6cb8-40c8-a883-d43ea3d7e8eb,2681810,1,,1079,,97,,,,1079,,true,true,
8223eaea-447d-4716-8a6f-bc667fb21202,2681810,2,,1079,,97,,,,1079,,true,true,
d2d1e2dc-ee7e-4964-b20a-2c8ac4a00c2b,2681814,1,,96,,79,,,,96,,true,true,
3bc3cdb6-a082-4fd6-be08-4dcd6f5b6fed,2681814,2,,96,,79,,,,79,,true,true,
4ae4d294-7e57-4596-bee9-606198d1b3e2,2681814,3,,96,,79,,,,96,,true,true,
da3a49df-c7e6-41c9-a8f7-c545dbbe7c6c,2681818,1,,1079,,48457,,,,1079,,true,true,
ce8fa850-eea0-4cc3-a247-19603c101e0b,2681818,2,,1079,,48457,,,,1079,,true,true,
6dafe2fa-d0b4-44b5-81fb-d45bb704a92c,2681821,1,,97,,96,,,,96,,true,true,
33d43923-b3dd-4446-8b2f-8bfa99be0ec2,2681821,2,,97,,96,,,,96,,true,true,
a1657dc5-23d0-407a-802b-061028f9338a,2681822,1,,1079,,79,,,,1079,,true,true,
d1d71309-5bb4-4de7-bd32-cce5677b1986,2681822,2,,1079,,79,,,,1079,,true,true,
693f31c2-e009-4844-8e05-e4677a07c42c,2681827,1,,97,,48457,,,,48457,,true,true,
75132963-bd2f-4621-ac5f-6b4ece792640,2681827,2,,97,,48457,,,,97,,true,true,
3d29e07e-670d-483c-b1b6-9ddd51e9d22a,2681827,3,,97,,48457,,,,97,,true,true,
0585ae05-a83d-4553-bb86-b7202c11525f,2681829,1,lotus,96,G2 Esports,48457,KRÜ Esports,4,13,48457,defender,true,true,17
f6af23d3-cec8-4abe-b47d-938be17647c2,2681829,2,ascent,96,G2 Esports,48457,KRÜ Esports,16,14,96,attacker,true,true,30
