id,game_id,series_id,round_number,team_id,weapon_name,kill_count
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_6_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,6,3412,vandal,5
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_6_1611_sheriff,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,6,1611,sheriff,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_6_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,6,1611,vandal,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_7_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,7,3412,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_7_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,7,1611,vandal,3
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_8_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,8,3412,vandal,5
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_8_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,8,1611,vandal,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_9_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,9,3412,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_9_3412_operator,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,9,3412,operator,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_9_1611_stinger,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,9,1611,stinger,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_10_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,10,3412,vandal,3
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_10_3412_operator,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,10,3412,operator,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_10_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,10,1611,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_11_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,11,3412,vandal,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_11_3412_operator,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,11,3412,operator,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_11_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,11,1611,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_11_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,11,1611,phantom,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_12_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,12,3412,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_12_3412_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,12,3412,phantom,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_13_3412_sheriff,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,13,3412,sheriff,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_13_1611_classic,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,13,1611,classic,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_13_1611_ghost,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,13,1611,ghost,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_14_1611_bulldog,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,14,1611,bulldog,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_14_1611_stinger,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,14,1611,stinger,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_14_1611_ghost,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,14,1611,ghost,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_14_1611_spectre,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,14,1611,spectre,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_15_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,15,3412,vandal,5
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_15_1611_bulldog,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,15,1611,bulldog,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_15_1611_stinger,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,15,1611,stinger,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_16_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,16,1611,vandal,3
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_16_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,16,1611,phantom,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_17_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,17,3412,vandal,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_17_3412_sheriff,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,17,3412,sheriff,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_17_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,17,1611,vandal,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_17_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,17,1611,phantom,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_18_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,18,3412,vandal,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_18_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,18,1611,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_18_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,18,1611,phantom,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_19_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,19,1611,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_19_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,19,1611,phantom,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_20_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,20,3412,vandal,3
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_20_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,20,1611,vandal,4
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_20_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,20,1611,phantom,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_21_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,21,3412,vandal,5
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_21_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,21,1611,vandal,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_21_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,21,1611,phantom,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_22_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,22,3412,vandal,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_22_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,22,1611,vandal,3
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_22_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,22,1611,phantom,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_23_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,23,3412,vandal,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_23_1611_odin,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,23,1611,odin,3
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_23_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,23,1611,phantom,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_24_3412_guardian,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,24,3412,guardian,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_24_3412_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,24,3412,vandal,1
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_24_1611_phantom,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,24,1611,phantom,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_24_1611_vandal,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,24,1611,vandal,2
7e2ae3c7-4b14-45e2-be90-bb4f4053531d_24_1611_odin,7e2ae3c7-4b14-45e2-be90-bb4f4053531d,2681830,24,1611,odin,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_1_3412_ghost,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,1,3412,ghost,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_1_3412_classic,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,1,3412,classic,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_1_1611_frenzy,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,1,1611,frenzy,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_1_1611_ghost,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,1,1611,ghost,4
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_2_3412_frenzy,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,2,3412,frenzy,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_2_3412_classic,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,2,3412,classic,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_2_3412_sheriff,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,2,3412,sheriff,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_2_1611_stinger,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,2,1611,stinger,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_2_1611_spectre,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,2,1611,spectre,4
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_3_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,3,3412,vandal,5
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_3_1611_sheriff,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,3,1611,sheriff,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_4_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,4,3412,vandal,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_4_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,4,1611,phantom,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_4_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,4,1611,vandal,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_5_3412_bucky,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,5,3412,bucky,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_5_1611_shorty,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,5,1611,shorty,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_5_1611_outlaw,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,5,1611,outlaw,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_6_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,6,3412,vandal,4
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_6_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,6,1611,vandal,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_7_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,7,3412,vandal,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_7_1611_operator,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,7,1611,operator,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_7_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,7,1611,vandal,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_7_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,7,1611,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_8_3412_sheriff,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,8,3412,sheriff,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_8_1611_operator,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,8,1611,operator,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_8_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,8,1611,vandal,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_8_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,8,1611,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_9_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,9,3412,vandal,4
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_9_1611_operator,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,9,1611,operator,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_9_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,9,1611,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_10_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,10,3412,vandal,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_10_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,10,1611,vandal,5
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_11_3412_classic,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,11,3412,classic,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_11_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,11,3412,vandal,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_11_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,11,1611,phantom,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_11_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,11,1611,vandal,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_12_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,12,3412,vandal,5
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_12_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,12,1611,vandal,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_13_3412_ghost,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,13,3412,ghost,5
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_13_1611_sheriff,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,13,1611,sheriff,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_13_1611_ghost,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,13,1611,ghost,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_14_1611_guardian,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,14,1611,guardian,4
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_14_1611_marshal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,14,1611,marshal,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_15_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,15,3412,vandal,4
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_15_3412_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,15,3412,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_15_1611_guardian,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,15,1611,guardian,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_16_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,16,3412,vandal,4
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_16_3412_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,16,3412,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_16_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,16,1611,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_16_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,16,1611,vandal,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_17_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,17,3412,vandal,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_17_3412_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,17,3412,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_17_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,17,1611,vandal,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_17_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,17,1611,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_18_3412_sheriff,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,18,3412,sheriff,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_18_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,18,1611,vandal,3
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_18_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,18,1611,phantom,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_19_3412_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,19,3412,vandal,2
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_19_3412_sheriff,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,19,3412,sheriff,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_19_1611_phantom,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,19,1611,phantom,1
77029b2f-fd12-4dc5-888d-3ab4dc98c4c3_19_1611_vandal,77029b2f-fd12-4dc5-888d-3ab4dc98c4c3,2681830,19,1611,vandal,4
0850cf76-ce33-4074-ad1c-a1cb37538c21_1_81_ghost,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,1,81,ghost,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_1_99_ghost,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,1,99,ghost,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_1_99_sheriff,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,1,99,sheriff,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_1_99_classic,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,1,99,classic,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_2_99_sheriff,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,2,99,sheriff,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_2_99_outlaw,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,2,99,outlaw,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_2_99_bulldog,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,2,99,bulldog,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_2_99_spectre,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,2,99,spectre,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_3_81_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,3,81,phantom,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_3_99_spectre,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,3,99,spectre,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_3_99_bulldog,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,3,99,bulldog,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_3_99_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,3,99,vandal,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_4_81_sheriff,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,4,81,sheriff,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_4_99_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,4,99,vandal,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_4_99_outlaw,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,4,99,outlaw,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_5_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,5,81,vandal,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_5_81_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,5,81,phantom,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_6_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,6,81,vandal,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_6_81_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,6,81,phantom,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_6_99_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,6,99,phantom,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_6_99_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,6,99,vandal,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_7_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,7,81,vandal,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_7_99_guardian,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,7,99,guardian,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_7_99_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,7,99,vandal,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_7_99_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,7,99,phantom,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_8_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,8,81,vandal,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_8_99_operator,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,8,99,operator,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_9_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,9,81,vandal,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_9_81_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,9,81,phantom,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_9_99_stinger,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,9,99,stinger,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_9_99_guardian,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,9,99,guardian,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_9_99_sheriff,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,9,99,sheriff,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_10_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,10,81,vandal,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_10_81_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,10,81,phantom,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_10_99_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,10,99,vandal,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_10_99_operator,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,10,99,operator,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_11_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,11,81,vandal,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_11_81_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,11,81,phantom,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_11_99_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,11,99,vandal,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_12_81_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,12,81,phantom,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_12_81_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,12,81,vandal,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_12_99_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,12,99,phantom,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_13_81_ghost,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,13,81,ghost,4
0850cf76-ce33-4074-ad1c-a1cb37538c21_13_81_classic,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,13,81,classic,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_14_81_bulldog,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,14,81,bulldog,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_14_81_ghost,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,14,81,ghost,2
0850cf76-ce33-4074-ad1c-a1cb37538c21_14_81_outlaw,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,14,81,outlaw,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_14_99_classic,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,14,99,classic,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_14_99_sheriff,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,14,99,sheriff,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_14_99_bulldog,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,14,99,bulldog,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_15_81_sheriff,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,15,81,sheriff,3
0850cf76-ce33-4074-ad1c-a1cb37538c21_15_81_outlaw,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,15,81,outlaw,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_15_99_phantom,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,15,99,phantom,1
0850cf76-ce33-4074-ad1c-a1cb37538c21_15_99_vandal,0850cf76-ce33-4074-ad1c-a1cb37538c21,2681831,15,99,vandal,4
